account_id,customer_id,branch_id,account_type,opening_date,balance,account_status
A01534,C01534,B030,Current,2023-12-10,106489.62,Inactive
A01535,C01535,B002,Salary,2025-12-05,330345.92,Active
A01536,C01536,B003,Business,2023-06-24,263467.49,Inactive
A01537,C01537,B023,Savings,2022-09-28,493787.57,Active
A01538,C01538,B023,Salary,2022-03-06,289889.6,Active
A01539,C01539,B013,Salary,2021-09-19,236431.62,Active
A01540,C01540,B013,Savings,2025-02-24,377753.98,Active
A01541,C01541,B017,Business,2022-11-25,344915.77,Active
A01542,C01542,B019,Business,2024-02-27,100434.89,Active
A01543,C01543,B001,Business,2025-01-28,81311.82,Inactive
A01544,C01544,B026,Savings,2026-07-10,30094.17,Active
A01545,C01545,B019,Current,2024-02-13,211504.51,Inactive
A01546,C01546,B013,Current,2022-04-28,8667.46,Inactive
A01547,C01547,B011,Salary,2024-06-28,450929.84,Inactive
A01548,C01548,B022,Business,2024-10-12,475786.21,Active
A01549,C01549,B016,Business,2023-12-15,164624.48,Active
A01550,C01550,B029,Business,2023-08-28,179272.21,Active
A01551,C01551,B009,Business,2024-01-29,218321.93,Active
A01552,C01552,B001,Savings,2024-07-25,196275.34,Inactive
A01553,C01553,B011,Business,2024-02-07,405136.53,Active
A01554,C01554,B010,Savings,2023-07-31,181919.59,Inactive
A01555,C01555,B013,Salary,2023-03-14,131400.23,Active
A01556,C01556,B005,Current,2023-06-20,446428.19,Active
A01557,C01557,B009,Savings,2021-10-04,386070.91,Inactive
A01558,C01558,B030,Salary,2026-07-24,7444.45,Active
A01559,C01559,B007,Business,2022-12-23,456513.93,Inactive
A01560,C01560,B001,Current,2025-06-03,419066.21,Inactive
A01561,C01561,B028,Savings,2022-10-26,366443.93,Inactive
A01562,C01562,B001,Current,2026-08-05,207063.58,Active
A01563,C01563,B029,Salary,2024-09-02,405895.7,Active
A01564,C01564,B005,Current,2023-09-14,258783.8,Inactive
A01565,C01565,B002,Current,2023-01-03,27384.97,Active
A01566,C01566,B024,Savings,2022-04-06,272575.89,Active
A01567,C01567,B001,Salary,2024-08-21,374620.25,Active
A01568,C01568,B009,Savings,2026-06-21,294021.49,Inactive
A01569,C01569,B021,Savings,2023-10-07,412717.89,Inactive
A01570,C01570,B020,Business,2024-03-20,434663.25,Inactive
A01571,C01571,B005,Salary,2024-10-24,171634.5,Active
A01572,C01572,B018,Salary,2025-11-21,59210.36,Active
A01573,C01573,B013,Salary,2024-01-23,265680.25,Active
A01574,C01574,B011,Savings,2022-07-22,234699.15,Active
A01575,C01575,B025,Business,2021-10-06,377137.08,Inactive
A01576,C01576,B010,Savings,2023-03-05,288653.27,Inactive
A01577,C01577,B021,Current,2025-03-15,288653.41,Active
A01578,C01578,B029,Salary,2023-06-03,294316.6,Active
A01579,C01579,B005,Business,2024-11-14,5539.43,Active
A01580,C01580,B009,Current,2026-02-25,327083.44,Active
A01581,C01581,B026,Current,2025-03-30,484876.22,Active
A01582,C01582,B030,Current,2025-02-20,169401.15,Active
A01583,C01583,B020,Savings,2025-10-21,236978.7,Active
A01584,C01584,B005,Savings,2022-04-06,117542.05,Inactive
A01585,C01585,B022,Business,2026-09-04,238226.67,Inactive
A01586,C01586,B015,Salary,2022-11-21,306782.92,Active
A01587,C01587,B022,Salary,2023-02-15,38013.38,Inactive
A01588,C01588,B024,Salary,2023-09-28,496747.76,Active
A01589,C01589,B007,Savings,2022-06-30,252925.83,Active
A01590,C01590,B027,Salary,2025-09-22,394420.39,Inactive
A01591,C01591,B023,Salary,2026-07-23,57480.49,Inactive
A01592,C01592,B006,Current,2023-11-13,325117.91,Active
A01593,C01593,B006,Business,2026-01-21,20408.35,Active
A01594,C01594,B024,Business,2025-07-20,359633.6,Active
A01595,C01595,B006,Business,2023-08-25,212895.05,Inactive
A01596,C01596,B010,Current,2024-01-20,53835.21,Inactive
A01597,C01597,B007,Savings,2023-12-10,195054.8,Active
A01598,C01598,B027,Current,2026-01-11,330315.6,Active
A01599,C01599,B012,Savings,2022-10-08,490954.38,Active
A01600,C01600,B015,Current,2025-01-15,150976.02,Active
A01601,C01601,B029,Business,2023-06-11,412547.71,Active
A01602,C01602,B019,Salary,2026-01-01,210088.13,Active
A01603,C01603,B030,Business,2025-02-13,464286.27,Active
A01604,C01604,B005,Business,2023-11-02,363841.69,Active
A01605,C01605,B021,Business,2022-02-08,63928.32,Active
A01606,C01606,B005,Current,2022-06-29,117859.5,Active
A01607,C01607,B002,Business,2024-01-28,161597.41,Active
A01608,C01608,B028,Business,2025-08-26,32536.27,Active
A01609,C01609,B026,Business,2024-12-23,492293.21,Active
A01610,C01610,B023,Salary,2022-03-28,39947.65,Inactive
A01611,C01611,B014,Business,2024-05-22,160410.3,Active
A01612,C01612,B019,Savings,2026-04-11,494472.3,Active
A01613,C01613,B027,Business,2023-08-18,375728.75,Inactive
A01614,C01614,B017,Savings,2022-11-21,179607.47,Active
A01615,C01615,B011,Business,2026-05-27,303251.44,Active
A01616,C01616,B012,Business,2021-11-11,87985.89,Active
A01617,C01617,B017,Salary,2024-12-12,277494.55,Inactive
A01618,C01618,B014,Current,2025-06-08,264936.19,Active
A01619,C01619,B001,Business,2024-09-17,202303.87,Active
A01620,C01620,B008,Business,2026-05-22,342223.09,Active
A01621,C01621,B004,Savings,2026-07-23,317857.24,Active
A01622,C01622,B024,Savings,2025-12-17,275855.11,Active
A01623,C01623,B005,Business,2026-07-15,424430.59,Active
A01624,C01624,B017,Current,2025-11-14,408662.28,Active
A01625,C01625,B021,Business,2022-08-10,8486.21,Inactive
A01626,C01626,B013,Savings,2024-08-03,437172.79,Active
A01627,C01627,B015,Current,2024-01-04,113625.8,Active
A01628,C01628,B019,Current,2023-08-21,196873.01,Active
A01629,C01629,B008,Salary,2025-04-05,453118.09,Inactive
A01630,C01630,B022,Salary,2025-02-05,305698.61,Inactive
A01631,C01631,B030,Savings,2024-08-01,125092.15,Active
A01632,C01632,B002,Business,2024-12-04,247960.75,Inactive
A01633,C01633,B017,Business,2024-10-30,431814.84,Active
A01634,C01634,B007,Salary,2022-09-19,180385.05,Inactive
A01635,C01635,B001,Business,2025-11-27,223918.3,Active
A01636,C01636,B025,Current,2022-05-29,420732.85,Active
A01637,C01637,B004,Salary,2025-05-09,167988.45,Active
A01638,C01638,B022,Salary,2023-01-09,222789.25,Active
A01639,C01639,B012,Current,2025-03-16,323635.19,Inactive
A01640,C01640,B020,Current,2024-05-28,260706.25,Active
A01641,C01641,B009,Savings,2025-08-09,159033.92,Active
A01642,C01642,B004,Savings,2023-04-17,159124.84,Active
A01643,C01643,B029,Business,2022-09-14,475732.05,Active
A01644,C01644,B025,Current,2022-06-29,468423.46,Active
A01645,C01645,B028,Savings,2025-03-09,103233.79,Inactive
A01646,C01646,B004,Salary,2025-01-31,315753.68,Inactive
A01647,C01647,B027,Savings,2024-05-04,373109.02,Inactive
A01648,C01648,B029,Business,2021-09-28,310865.54,Active
A01649,C01649,B028,Current,2023-08-24,119899.78,Active
A01650,C01650,B026,Salary,2024-11-13,181794.45,Active
A01651,C01651,B009,Business,2023-05-28,488281.72,Active
A01652,C01652,B001,Current,2026-03-28,410604.37,Inactive
A01653,C01653,B024,Business,2024-03-25,477120.53,Active
A01654,C01654,B003,Business,2025-07-08,112874.95,Active
A01655,C01655,B020,Salary,2025-10-26,242484.09,Inactive
A01656,C01656,B017,Current,2022-08-04,434959.0,Active
A01657,C01657,B019,Business,2024-08-06,186195.48,Active
A01658,C01658,B020,Current,2025-02-02,332960.46,Active
A01659,C01659,B004,Business,2024-03-18,481057.3,Active
A01660,C01660,B023,Savings,2023-08-30,72669.05,Active
A01661,C01661,B011,Salary,2022-09-29,461274.5,Active
A01662,C01662,B021,Current,2024-07-15,497985.24,Active
A01663,C01663,B008,Current,2022-07-29,153542.52,Inactive
A01664,C01664,B028,Salary,2023-03-08,39141.42,Active
A01665,C01665,B021,Salary,2025-09-02,271084.36,Inactive
A01666,C01666,B026,Business,2024-11-30,16863.17,Inactive
A01667,C01667,B030,Current,2025-05-08,153446.1,Inactive
A01668,C01668,B028,Business,2021-11-24,355964.4,Inactive
A01669,C01669,B006,Savings,2023-08-15,175961.57,Active
A01670,C01670,B018,Salary,2024-09-04,326899.36,Inactive
A01671,C01671,B009,Savings,2024-11-07,215223.92,Inactive
A01672,C01672,B001,Salary,2021-10-16,11498.33,Active
A01673,C01673,B029,Current,2025-07-24,43076.67,Active
A01674,C01674,B013,Savings,2023-05-16,324537.56,Active
A01675,C01675,B029,Savings,2026-03-21,117823.66,Active
A01676,C01676,B027,Salary,2022-07-24,335484.93,Inactive
A01677,C01677,B023,Savings,2023-10-10,354090.53,Active
A01678,C01678,B027,Current,2024-12-25,348527.45,Inactive
A01679,C01679,B010,Savings,2022-01-24,369292.29,Active
A01680,C01680,B019,Current,2026-02-14,270327.2,Active
A01681,C01681,B022,Current,2024-04-26,485691.25,Active
A01682,C01682,B026,Current,2023-11-20,215252.43,Active
A01683,C01683,B030,Savings,2025-03-08,289693.3,Inactive
A01684,C01684,B023,Current,2023-04-20,62704.65,Active
A01685,C01685,B014,Business,2025-06-08,228947.84,Active
A01686,C01686,B020,Business,2024-05-14,495024.1,Inactive
A01687,C01687,B014,Savings,2026-04-07,5740.35,Active
A01688,C01688,B024,Business,2024-10-06,458058.95,Active
A01689,C01689,B006,Savings,2023-04-29,71541.5,Active
A01690,C01690,B005,Current,2025-12-05,137989.11,Active
A01691,C01691,B003,Current,2022-01-07,363973.02,Inactive
A01692,C01692,B018,Current,2023-08-28,446096.13,Inactive
A01693,C01693,B012,Savings,2023-05-29,51424.74,Inactive
A01694,C01694,B020,Savings,2026-08-21,167061.93,Active
A01695,C01695,B009,Business,2024-06-14,64547.33,Active
A01696,C01696,B001,Current,2024-11-29,109587.93,Active
A01697,C01697,B003,Business,2024-03-24,155502.5,Inactive
A01698,C01698,B030,Salary,2024-02-17,219969.09,Active
A01699,C01699,B005,Business,2021-09-16,407710.28,Active
A01700,C01700,B018,Business,2024-01-25,126934.78,Active
A01701,C01701,B013,Current,2022-06-09,37909.76,Active
A01702,C01702,B024,Business,2023-10-07,447345.81,Active
A01703,C01703,B012,Current,2025-07-12,321482.6,Inactive
A01704,C01704,B022,Business,2024-01-20,190936.4,Active
A01705,C01705,B026,Savings,2024-05-18,152822.13,Active
A01706,C01706,B001,Current,2025-02-25,464010.55,Active
A01707,C01707,B001,Current,2024-09-23,372760.8,Active
A01708,C01708,B011,Savings,2022-07-11,365660.64,Active
A01709,C01709,B027,Salary,2025-01-28,390846.34,Active
A01710,C01710,B029,Business,2026-05-21,243150.01,Active
A01711,C01711,B018,Current,2023-05-02,288468.14,Active
A01712,C01712,B016,Current,2021-09-15,478567.52,Active
A01713,C01713,B009,Salary,2023-07-28,141616.7,Active
A01714,C01714,B012,Business,2023-09-24,149743.3,Active
A01715,C01715,B005,Salary,2023-09-02,50933.52,Active
A01716,C01716,B023,Business,2025-08-25,265361.65,Inactive
A01717,C01717,B019,Salary,2022-03-10,110759.85,Active
A01718,C01718,B028,Savings,2023-04-13,148309.05,Active
A01719,C01719,B010,Current,2025-10-13,223202.07,Inactive
A01720,C01720,B014,Savings,2021-09-22,259347.23,Active
A01721,C01721,B023,Salary,2026-01-13,253513.99,Active
A01722,C01722,B004,Business,2023-04-13,482689.46,Active
A01723,C01723,B010,Current,2022-11-07,293237.07,Active
A01724,C01724,B003,Savings,2022-04-16,128834.46,Inactive
A01725,C01725,B016,Business,2022-09-23,89560.97,Active
A01726,C01726,B026,Savings,2026-03-07,245513.19,Active
A01727,C01727,B018,Business,2024-09-02,53172.31,Inactive
A01728,C01728,B021,Salary,2023-01-05,214506.12,Active
A01729,C01729,B011,Business,2026-06-11,420280.02,Inactive
A01730,C01730,B021,Savings,2022-04-19,75680.01,Inactive
A01731,C01731,B027,Current,2025-07-24,125973.6,Active
A01732,C01732,B012,Salary,2025-04-22,93706.9,Active
A01733,C01733,B001,Business,2021-12-06,21453.98,Active
A01734,C01734,B007,Savings,2022-07-17,96584.65,Inactive
A01735,C01735,B028,Salary,2024-03-01,488519.37,Active
A01736,C01736,B030,Savings,2022-07-01,339263.66,Active
A01737,C01737,B006,Salary,2024-05-03,371745.72,Active
A01738,C01738,B010,Current,2021-12-18,18517.71,Inactive
A01739,C01739,B016,Savings,2026-08-17,56032.91,Active
A01740,C01740,B009,Salary,2026-02-28,370574.99,Active
A01741,C01741,B001,Savings,2026-06-17,491636.45,Inactive
A01742,C01742,B014,Current,2022-12-03,106874.3,Active
A01743,C01743,B005,Current,2022-05-23,427175.88,Active
A01744,C01744,B002,Savings,2022-11-25,495650.83,Active
A01745,C01745,B028,Current,2024-06-28,96173.67,Active
A01746,C01746,B002,Salary,2025-08-24,192001.46,Active
A01747,C01747,B004,Savings,2024-06-06,425916.51,Active
A01748,C01748,B025,Current,2021-12-18,131732.86,Active
A01749,C01749,B007,Current,2023-10-21,290058.66,Active
A01750,C01750,B008,Current,2024-06-30,184990.51,Inactive
A01751,C01751,B004,Current,2026-06-16,83370.31,Active
A01752,C01752,B011,Business,2023-09-07,341241.08,Active
A01753,C01753,B005,Current,2024-11-17,155618.24,Inactive
A01754,C01754,B010,Salary,2021-11-26,306658.89,Inactive
A01755,C01755,B026,Savings,2025-10-01,90765.01,Inactive
A01756,C01756,B014,Current,2024-06-04,137473.23,Active
A01757,C01757,B024,Salary,2022-12-12,127521.02,Inactive
A01758,C01758,B021,Business,2024-07-24,314425.68,Active
A01759,C01759,B009,Salary,2026-07-11,92786.74,Inactive
A01760,C01760,B027,Current,2026-04-10,181324.63,Active
A01761,C01761,B011,Current,2022-01-08,498653.01,Inactive
A01762,C01762,B012,Salary,2022-10-19,283546.67,Active
A01763,C01763,B009,Business,2025-03-05,383195.15,Inactive
A01764,C01764,B006,Salary,2021-12-11,394829.43,Active
A01765,C01765,B020,Business,2025-07-30,211162.11,Active
A01766,C01766,B009,Business,2024-05-03,392464.36,Active
A01767,C01767,B008,Current,2026-07-05,205138.29,Active
A01768,C01768,B006,Salary,2022-09-07,439687.69,Active
A01769,C01769,B030,Business,2023-03-02,219979.61,Active
A01770,C01770,B022,Current,2024-11-08,172341.61,Inactive
A01771,C01771,B005,Salary,2023-07-05,375229.14,Active
A01772,C01772,B010,Current,2022-02-12,439327.72,Inactive
A01773,C01773,B016,Current,2025-02-11,152416.06,Active
A01774,C01774,B016,Savings,2024-05-10,82543.84,Inactive
A01775,C01775,B028,Business,2024-04-17,475696.55,Active
A01776,C01776,B011,Salary,2022-10-11,110188.73,Active
A01777,C01777,B014,Salary,2023-07-30,252604.59,Inactive
A01778,C01778,B008,Savings,2021-12-09,209414.6,Active
A01779,C01779,B013,Current,2021-11-28,151537.37,Inactive
A01780,C01780,B019,Current,2026-08-31,309876.0,Active
A01781,C01781,B014,Savings,2025-01-14,180469.89,Active
A01782,C01782,B022,Savings,2024-10-07,55245.52,Active
A01783,C01783,B023,Business,2024-01-16,48750.32,Active
A01784,C01784,B001,Business,2023-04-24,404169.51,Inactive
A01785,C01785,B005,Business,2025-06-05,34170.71,Active
A01786,C01786,B025,Savings,2023-10-27,471777.5,Active
A01787,C01787,B018,Business,2026-02-03,408186.53,Active
A01788,C01788,B018,Current,2023-05-29,196365.76,Active
A01789,C01789,B019,Current,2023-02-02,63323.19,Active
A01790,C01790,B010,Business,2021-11-23,392958.4,Active
A01791,C01791,B026,Business,2025-01-12,201445.99,Active
A01792,C01792,B021,Salary,2023-09-19,419972.67,Active
A01793,C01793,B013,Salary,2023-04-20,175513.97,Inactive
A01794,C01794,B007,Current,2023-11-09,300934.72,Inactive
A01795,C01795,B005,Salary,2021-11-15,10617.34,Inactive
A01796,C01796,B027,Salary,2023-07-27,255285.42,Active
A01797,C01797,B022,Savings,2022-06-29,94853.42,Inactive
A01798,C01798,B023,Business,2023-01-13,360709.61,Inactive
A01799,C01799,B003,Business,2021-11-15,228491.43,Active
A01800,C01800,B014,Current,2023-09-10,113133.15,Active
A01801,C01801,B020,Savings,2024-12-27,21266.43,Inactive
A01802,C01802,B004,Current,2025-05-13,178202.65,Active
A01803,C01803,B004,Business,2026-08-10,389154.98,Active
A01804,C01804,B019,Salary,2024-01-31,367033.9,Active
A01805,C01805,B025,Savings,2025-03-10,101370.27,Active
A01806,C01806,B009,Salary,2021-10-23,111644.87,Inactive
A01807,C01807,B027,Business,2024-02-18,330111.77,Active
A01808,C01808,B022,Salary,2023-05-06,269072.15,Active
A01809,C01809,B010,Savings,2025-02-01,413634.67,Active
A01810,C01810,B003,Savings,2023-02-09,477731.64,Inactive
A01811,C01811,B016,Current,2022-02-28,23660.13,Active
A01812,C01812,B030,Savings,2023-12-05,56346.1,Active
A01813,C01813,B010,Savings,2023-02-23,386971.24,Active
A01814,C01814,B028,Salary,2025-08-01,329797.81,Active
A01815,C01815,B029,Savings,2021-09-14,79508.46,Inactive
A01816,C01816,B028,Business,2022-04-08,463285.66,Inactive
A01817,C01817,B030,Savings,2022-04-26,375254.92,Active
A01818,C01818,B029,Savings,2023-05-06,126991.66,Active
A01819,C01819,B004,Current,2024-12-31,132619.39,Active
A01820,C01820,B010,Salary,2022-10-25,444636.81,Active
A01821,C01821,B007,Salary,2022-05-18,102753.48,Inactive
A01822,C01822,B002,Business,2023-11-16,284909.76,Active
A01823,C01823,B016,Savings,2025-05-10,106677.41,Inactive
A01824,C01824,B002,Savings,2024-04-30,165343.12,Inactive
A01825,C01825,B004,Savings,2023-07-22,396404.27,Active
A01826,C01826,B007,Current,2023-04-11,392431.99,Active
A01827,C01827,B019,Salary,2022-11-24,463480.3,Active
A01828,C01828,B005,Salary,2023-05-26,453575.05,Active
A01829,C01829,B006,Savings,2025-08-18,148217.45,Active
A01830,C01830,B005,Business,2025-01-01,426286.77,Active
A01831,C01831,B011,Current,2023-01-04,454776.28,Active
A01832,C01832,B025,Current,2023-03-10,485027.64,Inactive
A01833,C01833,B028,Salary,2024-01-21,247975.45,Active
A01834,C01834,B028,Business,2023-12-25,97823.54,Active
A01835,C01835,B008,Savings,2023-08-30,23567.07,Inactive
A01836,C01836,B010,Savings,2026-03-21,330522.55,Inactive
A01837,C01837,B004,Salary,2024-08-30,88813.04,Active
A01838,C01838,B004,Salary,2026-02-11,145559.65,Active
A01839,C01839,B003,Current,2024-06-22,45788.58,Active
A01840,C01840,B007,Salary,2021-09-21,30442.59,Inactive
A01841,C01841,B022,Current,2025-09-25,197325.35,Inactive
A01842,C01842,B018,Salary,2026-08-18,408003.63,Active
A01843,C01843,B006,Salary,2025-02-27,91872.68,Inactive
A01844,C01844,B024,Salary,2023-12-01,447243.49,Active
A01845,C01845,B005,Salary,2023-04-06,145082.87,Active
A01846,C01846,B030,Business,2022-08-21,293955.99,Active
A01847,C01847,B017,Salary,2026-03-08,215829.82,Active
A01848,C01848,B017,Current,2025-12-07,490675.02,Active
A01849,C01849,B012,Savings,2025-12-15,297469.3,Active
A01850,C01850,B014,Business,2022-05-27,177194.71,Inactive
A01851,C01851,B007,Salary,2023-11-06,185210.53,Active
A01852,C01852,B029,Current,2023-08-31,426610.2,Active
A01853,C01853,B015,Savings,2026-03-09,230563.95,Inactive
A01854,C01854,B013,Current,2023-09-22,381408.71,Active
A01855,C01855,B013,Salary,2021-09-30,17815.71,Inactive
A01856,C01856,B028,Savings,2023-08-19,240823.42,Active
A01857,C01857,B003,Salary,2025-09-24,430215.61,Active
A01858,C01858,B004,Current,2025-09-18,7521.35,Inactive
A01859,C01859,B017,Business,2023-07-12,431267.22,Active
A01860,C01860,B002,Business,2026-01-24,390124.53,Active
A01861,C01861,B029,Savings,2023-11-02,6698.04,Inactive
A01862,C01862,B014,Savings,2022-10-12,337796.33,Active
A01863,C01863,B016,Current,2023-11-27,270467.82,Active
A01864,C01864,B016,Business,2023-06-12,88407.76,Active
A01865,C01865,B004,Salary,2022-07-23,435739.9,Active
A01866,C01866,B005,Current,2022-11-25,75698.5,Active
A01867,C01867,B006,Current,2025-01-16,280252.87,Active
A01868,C01868,B001,Salary,2026-01-13,238166.02,Active
A01869,C01869,B017,Current,2022-05-30,182168.35,Active
A01870,C01870,B002,Savings,2022-09-24,140095.17,Active
A01871,C01871,B024,Salary,2024-04-14,228923.71,Active
A01872,C01872,B008,Salary,2025-05-19,445503.89,Active
A01873,C01873,B023,Savings,2025-04-22,468326.19,Active
A01874,C01874,B022,Savings,2026-04-05,413891.12,Active
A01875,C01875,B007,Salary,2025-09-07,483755.13,Inactive
A01876,C01876,B030,Current,2025-09-13,86542.33,Active
A01877,C01877,B030,Savings,2024-04-22,396815.1,Inactive
A01878,C01878,B010,Savings,2022-08-22,321580.52,Active
A01879,C01879,B016,Savings,2022-07-15,301403.5,Inactive
A01880,C01880,B017,Current,2025-05-06,19459.27,Active
A01881,C01881,B028,Savings,2024-05-25,16746.17,Active
A01882,C01882,B004,Salary,2024-07-31,455466.59,Active
A01883,C01883,B008,Salary,2022-04-24,43214.64,Active
